isco_code,occupation,task,vector,difficulty_threshold,time_weight_pct,machine_credit_2026
3313,Accounting Techs,"Perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.",C_R,0.43,9.3,0.933
3313,Accounting Techs,"Maintaining complete records of all financial transactions of an undertaking according to general bookkeeping principles, with guidance from Accountants.",C_R,0.43,7.5,0.933
3313,Accounting Techs,"Verifying accuracy of documents and records relating to payments, receipts and other financial transactions.",C_R,0.43,6.5,0.933
3313,Accounting Techs,Preparing financial statements and reports for specified periods.,C_R,0.58,6.5,0.808
3313,Accounting Techs,Applying knowledge of bookkeeping principles and practices in order to identify and solve problems arising in the course of their work.,C_R,0.6,6.5,0.782
3313,Accounting Techs,Using standard computer software packages to perform accounting and related calculations.,C_R,0.58,6.5,0.808
3313,Accounting Techs,Supervising the work of accounts and bookkeeping clerks.,S_E,0.5,6.5,0.231
3324,Trade Brokers,Monitor markets or positions.,C_R,0.43,11.3,0.933
3324,Trade Brokers,Agree on buying or selling prices at optimal levels for clients.,C_G,0.55,11.3,0.54
3324,Trade Brokers,"Buy or sell stocks, bonds, commodity futures, foreign currencies, or other securities on behalf of investment dealers.",C_R,0.43,11.1,0.933
3324,Trade Brokers,"Prepare shipping documentation, such as bills of lading, packing lists, dock receipts, or certificates of origin.",C_R,0.38,11.1,0.954
3324,Trade Brokers,Prepare invoices or cost quotations for freight transportation.,C_R,0.38,10.8,0.954
3324,Trade Brokers,Establishing contact between buyers and sellers of commodities.,C_R,0.43,7.4,0.933
3324,Trade Brokers,Discussing buying or selling requirements of clients and giving advice accordingly.,C_G,0.55,7.4,0.54
3324,Trade Brokers,Buying and selling cargo space on ships.,C_R,0.43,7.4,0.933
3324,Trade Brokers,Negotiating purchase or sale of commodities and commodity futures.,C_G,0.6,7.4,0.44
3324,Trade Brokers,"Finding cargo and/or storage space for commodities and negotiating freight, shipping and storage charges.",C_G,0.6,7.4,0.44
3324,Trade Brokers,Monitoring and analyzing market trends and other factors affecting the supply and demand for commodities and shipping services.,C_G,0.6,7.4,0.44
7232,Aircraft Technicians,Inspect completed work to certify that maintenance meets standards and that aircraft are ready for operation.,C_G,0.65,11.5,0.345
7232,Aircraft Technicians,"Read and interpret maintenance manuals, service bulletins, and other specifications to determine the feasibility and method of repairing or replacing malfunctioning or damaged components.",C_G,0.58,11.5,0.48
7232,Aircraft Technicians,"Maintain repair logs, documenting all preventive and corrective aircraft maintenance.",C_R,0.35,11.4,0.964
7232,Aircraft Technicians,"Examine and inspect aircraft components, including landing gear, hydraulic systems, and deicers to locate cracks, breaks, leaks, or other problems.",Phi_U,0.7,11.1,0.012
7232,Aircraft Technicians,Inspect airframes for wear or other defects.,Phi_U,0.58,11.8,0.031
7232,Aircraft Technicians,Reassemble engines following repair or inspection and reinstall engines in aircraft.,Phi_U,0.58,9.1,0.031
7232,Aircraft Technicians,"Fitting, examining, testing and servicing aircraft engines.",Phi_U,0.65,6.7,0.018
7232,Aircraft Technicians,Replacing engine components or complete engines.,Phi_U,0.65,6.7,0.018
7232,Aircraft Technicians,"Maintaining, repairing, overhauling, modifying and testing aircraft structural, mechanical and hydraulic systems.",Phi_U,0.58,6.7,0.031
7232,Aircraft Technicians,"Installing and testing electrical and electronic components, assemblies, and systems in aircraft.",Phi_U,0.58,6.7,0.031
7232,Aircraft Technicians,"Connecting components to assemblies such as radio systems, instruments, magnetos, inverters, and in-flight refueling systems.",Phi_U,0.42,6.7,0.103
4226,Receptionists,"Operate telephone switchboard to answer, screen, or forward calls, providing information, taking messages, or scheduling appointments.",C_R,0.43,13.1,0.933
4226,Receptionists,"Greet persons entering establishment, determine nature and purpose of visit, and direct or escort them to specific destinations.",C_R,0.43,13.1,0.933
4226,Receptionists,Schedule appointments and maintain and update appointment calendars.,C_R,0.38,12.2,0.954
4226,Receptionists,Analyze data to determine answers to questions from customers or members of the public.,C_G,0.6,11.6,0.44
4226,Receptionists,"Collect, sort, distribute, or prepare mail, messages, or courier deliveries.",Phi_S,0.43,10.7,0.56
4226,Receptionists,"Receiving and welcoming visitors, guests or clients.",C_R,0.43,13.4,0.933
4226,Receptionists,Dealing with telephone requests for information or appointments.,C_R,0.43,9.6,0.933
4226,Receptionists,Directing clients to appropriate location or person.,C_R,0.43,8.2,0.933
4226,Receptionists,"Supplying information pamphlets, brochures or forms.",C_R,0.43,8.2,0.933
3334,Real Estate Agents,Prepare detailed budgets and financial reports for properties.,C_R,0.45,10.0,0.923
3334,Real Estate Agents,"Sell, for a fee, real estate owned by others.",C_G,0.65,10.1,0.345
3334,Real Estate Agents,"Coordinate property closings, overseeing signing of documents and disbursement of funds.",S_E,0.55,9.9,0.168
3334,Real Estate Agents,"Manage and oversee operations, maintenance, administration, and improvement of commercial, industrial, or residential properties.",S_E,0.48,9.9,0.261
3334,Real Estate Agents,Obtain agreements from property owners to place properties for sale with real estate firms.,C_G,0.6,9.7,0.44
3334,Real Estate Agents,"Plan, schedule, and coordinate general maintenance, major repairs, and remodeling or construction projects for commercial or residential properties.",S_E,0.55,9.7,0.168
3334,Real Estate Agents,"Obtaining information about properties to be sold or leased, the circumstances of their owner and the needs of prospective buyers or tenants.",C_G,0.55,7.6,0.54
3334,Real Estate Agents,Facilitating negotiations with tenants and owners on rents and fees.,C_G,0.6,6.6,0.44
3334,Real Estate Agents,Drawing up leasing and sale agreements and estimating costs.,C_R,0.55,6.6,0.843
3334,Real Estate Agents,Arranging signing of lease agreements and transfer of property rights.,C_R,0.43,6.6,0.933
3334,Real Estate Agents,"Collecting rent and bond monies on behalf of owner and inspecting properties before, during and after tenancies.",Phi_U,0.55,6.6,0.039
3334,Real Estate Agents,Ensuring the availability of workers to perform maintenance of the properties.,S_E,0.5,6.6,0.231
3113,Electrical Technicians,"Modify, maintain, or repair electronics equipment or systems to ensure proper functioning.",Phi_U,0.58,16.4,0.031
3113,Electrical Technicians,"Test performance of electromechanical assemblies, using test instruments such as oscilloscopes, electronic voltmeters, or bridges.",C_R,0.55,10.8,0.843
3113,Electrical Technicians,Maintain service records of robotic equipment or automated production systems.,C_R,0.43,10.3,0.933
3113,Electrical Technicians,"Read blueprints, wiring diagrams, schematic drawings, or engineering instructions for assembling electronics units, applying knowledge of electronic theory and components.",C_G,0.6,10.3,0.44
3113,Electrical Technicians,Modify computer-controlled robot movements.,C_R,0.65,10.3,0.707
3113,Electrical Technicians,"Providing technical assistance in research on and development of electrical equipment and facilities, or testing prototypes.",C_G,0.7,8.5,0.261
3113,Electrical Technicians,Designing and preparing blueprints of electrical installations and circuitry according to the specifications given.,C_G,0.6,10.8,0.44
3113,Electrical Technicians,"Monitoring technical aspects of the manufacture, installation, utilization, maintenance and repair of electrical systems and equipment to ensure satisfactory performance and compliance with specifi...",Phi_U,0.58,7.5,0.031
3113,Electrical Technicians,"Planning installation methods, checking completed installation for safety and controls or undertaking the initial running of the new electrical equipment or systems.",C_R,0.43,7.5,0.933
3113,Electrical Technicians,"Assembling, installing, testing, calibrating, modifying and repairing electrical equipment and installations to conform with regulations and safety requirements.",P_A,0.65,7.5,0.69
3343,Admin & Executive Secretaries,"Record verbatim proceedings of courts, legislative assemblies, committee meetings, and other proceedings, using computerized recording equipment, electronic stenograph machines, or stenomasks.",C_R,0.43,26.4,0.933
3343,Admin & Executive Secretaries,Drafting administrative correspondence and minutes.,C_G,0.6,13.1,0.44
3343,Admin & Executive Secretaries,"Obtaining, proposing and monitoring deadlines and follow-up dates.",C_G,0.52,21.2,0.599
3343,Admin & Executive Secretaries,"Screening requests for meetings, scheduling and organizing meetings and travel arrangements.",C_R,0.45,13.1,0.923
3343,Admin & Executive Secretaries,"Assisting in the preparation of budgets, monitoring of expenditures, drafting of contracts and purchasing or acquisition orders.",C_G,0.6,13.1,0.44
3343,Admin & Executive Secretaries,Writing and answering business or technical letters and other similar correspondence.,C_G,0.6,13.1,0.44
3433,Library Techs,"Create functional or decorative objects by hand, using a variety of methods and materials.",Phi_U,0.6,15.5,0.027
3433,Library Techs,Process print and non-print library materials to prepare them for inclusion in library collections.,C_R,0.43,12.1,0.933
